# NSB sky spectrum for La Palma - Stephen Fegan - sfegan@llr.in2p3.fr
# February 2017
#
# Digitized from Benn, C. R. and Ellison, S. L. (1998b). 
#                La Palma Night-Sky Brightness. 
#                La Palma technical note 115, IAC.
#                http://www.ing.iac.es/Astronomy/observing/conditions/skybr/skybr.html 
#                (retrieved 2017-02-16).
# 
# Extrapolated into UV after removing UV absorption in atmosphere
# and reapplying the absporption after.
#
# Author's note : see Google Drive/Work/CTA/IsotropicEmission/LST/NSB in PEs.ipynb
#
# Reference : Fegan S.J., MST-CAM-TN-0169, 2017
#
# Columns : Photon energy [eV]
#           Spectrum [ph cm$^{-2}$ ns$^{-1}$ sr$^{-1}$ eV$^{-1}$]
3.584060539458185257e+00 2.205286245608879814e-02
3.634060539458185080e+00 2.004231025524669252e-02
3.684060539458185346e+00 1.801856012721306244e-02
3.734060539458185168e+00 1.635524672711653055e-02
3.784060539458185435e+00 1.423362263091550520e-02
3.834060539458185257e+00 1.262319924144071105e-02
3.884060539458185524e+00 1.040610010133006212e-02
3.934060539458185346e+00 8.152311330984901572e-03
3.984060539458185168e+00 5.883544423757345286e-03
4.034060539458184991e+00 3.752077295243600331e-03
4.084060539458185701e+00 1.810798008518499239e-03
4.134060539458185524e+00 6.041317292739318721e-04
4.184060539458185346e+00 1.132930347962542579e-04
4.234060539458185168e+00 9.547914689032700468e-06
4.284060539458184991e+00 0.000000000000000000e+00
4.334060539458185701e+00 0.000000000000000000e+00
4.384060539458185524e+00 0.000000000000000000e+00
4.434060539458185346e+00 0.000000000000000000e+00
4.484060539458185168e+00 0.000000000000000000e+00
4.534060539458184991e+00 0.000000000000000000e+00
4.584060539458185701e+00 0.000000000000000000e+00
4.634060539458185524e+00 0.000000000000000000e+00
4.684060539458185346e+00 0.000000000000000000e+00
4.734060539458185168e+00 0.000000000000000000e+00
4.784060539458184991e+00 0.000000000000000000e+00
4.834060539458185701e+00 0.000000000000000000e+00
4.884060539458185524e+00 0.000000000000000000e+00
4.934060539458185346e+00 0.000000000000000000e+00
4.984060539458185168e+00 0.000000000000000000e+00
5.034060539458184991e+00 0.000000000000000000e+00
5.084060539458185701e+00 0.000000000000000000e+00
5.134060539458185524e+00 0.000000000000000000e+00
5.184060539458185346e+00 0.000000000000000000e+00
5.234060539458185168e+00 0.000000000000000000e+00
5.284060539458184991e+00 0.000000000000000000e+00
5.334060539458185701e+00 0.000000000000000000e+00
5.384060539458185524e+00 0.000000000000000000e+00
5.434060539458185346e+00 0.000000000000000000e+00
5.484060539458185168e+00 0.000000000000000000e+00
5.534060539458184991e+00 0.000000000000000000e+00
5.584060539458185701e+00 0.000000000000000000e+00
5.634060539458185524e+00 0.000000000000000000e+00
5.684060539458185346e+00 0.000000000000000000e+00
5.734060539458185168e+00 0.000000000000000000e+00
5.784060539458184991e+00 0.000000000000000000e+00
5.834060539458185701e+00 0.000000000000000000e+00
5.884060539458185524e+00 0.000000000000000000e+00
5.934060539458185346e+00 0.000000000000000000e+00
5.984060539458186057e+00 0.000000000000000000e+00
